SamplingOperations_code,IBD_hat
S04068440_20120719,14.025436
S02071050_20120719,11.538825
S05060200_20120719,17.368816
S03036070_20120719,14.807078
S03035455_20120719,16.707317
S04428003_20120720,16.076395
S03039000_20120723,14.223067
S03128987_20120723,14.323079
S03044580_20120723,15.788865
S03128500_20120723,15.384217
S03029000_20120723,14.092788
S03027490_20120723,14.495489
S06710038_20120723,13.904428
S02057250_20120723,14.00671
S03029530_20120723,15.225256
S05119080_20120723,14.099261
S02055580_20120723,12.013454
S05053085_20120724,16.812803
S05094810_20120724,14.425848
S02094000_20120724,13.122261
S04091400_20120724,15.210032
S04092000_20120724,14.502907
S05097900_20120724,15.098469
S03059000_20120724,15.008893
S05095170_20120725,15.913905
S02076800_20120725,12.633803
S04052800_20120725,12.388323
S05139350_20120725,16.705097
S04052590_20120725,12.101316
S03137830_20120725,14.497547
S02120000_20120725,14.80756
S05125863_20120725,16.0366
S04465003_20120725,15.398647
S05139000_20120725,14.902529
S05098000_20120725,15.111655
S03008483_20120725,15.915237
S03149487_20120725,14.930285
S04009050_20120725,11.842396
S02119000_20120725,14.434834
S05134600_20120725,14.512984
S03018531_20120725,16.147524
S03156350_20120726,14.928339
S03145290_20120726,15.000337
S06094039_20120726,12.136016
S03156150_20120726,16.300125
S02094800_20120726,13.333732
S05125500_20120726,14.300219
S03119590_20120726,14.809307
S03156580_20120726,14.610365
S03145985_20120726,14.607457
S04070215_20120726,15.431356
S05167000_20120726,15.890576
S05095110_20120726,14.407644
S03098695_20120727,18.082125
S03096025_20120727,16.436392
S05111000_20120727,16.430227
S05201400_20120730,15.327163
S02060500_20120730,12.829406
S03255650_20120730,12.5162735
S03254920_20120731,13.426837
S03266920_20120731,13.425038
S04449005_20120731,14.710233
S05144500_20120731,15.71009
S02018500_20120731,14.315122
S02013000_20120731,13.424044
S04064720_20120731,14.593136
S03108890_20120801,14.71415
S02002000_20120801,13.739393
S04023200_20120801,12.626793
S06018150_20120801,18.184116
S05231850_20120801,12.61738
S02011000_20120801,13.213523
S06020100_20120801,18.00806
S05229145_20120801,13.83597
S05229125_20120801,12.844529
S04099650_20120802,13.8425
S03112805_20120802,15.617109
S04068410_20120802,13.783887
S05013100_20120802,15.320954
S02051000_20120802,15.817386
S05012200_20120802,15.389788
S03014130_20120802,18.981567
S02054100_20120802,14.512515
S03079850_20120802,14.300871
S02107000_20120802,15.393324
S02106600_20120803,13.806748
S04031000_20120803,12.8733425
S04160160_20120803,15.618566
S05048000_20120806,15.700413
S04433002_20120806,14.9292965
S04043100_20120807,12.967291
S04046590_20120807,15.423496
S04056000_20120808,14.329353
S05033400_20120809,16.10233
S06037300_20120809,14.798308
S03171880_20120809,14.333185
S05038100_20120809,15.000875
S04015970_20120811,12.917492
S03233795_20120813,15.013919
S03159118_20120813,17.104683
S03151910_20120813,14.42762
S03227100_20120813,15.611413
S03233896_20120813,14.791328
S03161695_20120813,14.52153
S03151139_20120814,14.79095
S05092000_20120814,16.3769
S03160360_20120814,16.290194
S03095400_20120814,16.602726
S03227296_20120814,15.607367
S05089080_20120814,16.957521
S06053000_20120815,13.184268
S05058935_20120815,16.494493
S04041750_20120816,15.721824
S06180860_20120817,14.024218
S05173200_20120817,19.619728
S05173450_20120817,19.190691
S03146715_20120817,14.187292
S04154200_20120820,13.023436
S04090400_20120820,14.715212
S03168690_20120820,13.853497
S03244000_20120820,14.522414
S04135000_20120820,12.730915
S04160200_20120820,15.521644
S04108500_20120821,15.0029125
S04108285_20120821,15.7844
S03014927_20120821,18.264536
S03227623_20120822,15.298668
S03190725_20120822,13.932069
S04023450_20120822,13.693833
S03152000_20120823,14.430367
S04023135_20120823,12.454129
S04054990_20120823,14.410852
S04604001_20120823,15.187427
S04137995_20120824,12.123734
S03241231_20120827,13.739599
S05172350_20120827,19.812662
S04057750_20120828,13.047568
S04051345_20120828,13.593266
S03168995_20120829,13.97118
S03171770_20120829,14.313158
S05226030_20120829,15.757947
S03201650_20120829,15.623004
S03235690_20120829,14.002936
S06580178_20120829,17.874601
S03134000_20120830,14.908017
S03234215_20120830,14.633724
S03206000_20120831,14.398102
S04173000_20120831,15.358093
S04178250_20120903,15.871992
S05234017_20120903,13.726197
S03020591_20120903,16.774605
S03014986_20120903,18.283825
S05126000_20120903,14.122851
S05120010_20120904,13.931962
S04003645_20120904,15.727057
S05075650_20120905,15.540594
S04003900_20120905,14.728918
S03269250_20120905,12.479488
S04039200_20120905,13.115165
S05225340_20120906,16.211378
S05101900_20120906,16.988272
S05149850_20120906,18.733295
S04079820_20120906,16.435326
S05206500_20120907,19.890993
S05211550_20120907,17.873161
S05181200_20120908,19.409374
S05180700_20120910,19.798111
S04094200_20120910,16.995905
S06178011_20120910,16.214993
S05170800_20120910,17.404158
S04019700_20120911,12.145698
S05139310_20120912,17.679071
S04139280_20120912,12.493839
S03218150_20120913,15.425256
S04108150_20120913,14.612786
S03215470_20120913,15.1970415
S04107200_20120913,14.421077
S05221600_20120913,15.982389
S03128837_20120913,15.826168
S06187450_20120914,12.175531
S04457000_20120914,13.898529
S04097550_20120917,13.598306
S03203750_20120917,15.302928
S04067300_20120918,12.490437
S03191700_20120918,14.819783
S04103480_20120918,14.339747
S04103600_20120918,13.929151
S04108000_20120919,14.422365
S03041000_20120919,15.504369
S04108685_20120919,14.602653
S05199800_20120919,18.546001
S04456000_20120919,13.408041
S04614000_20120919,14.606067
S06131900_20120920,12.502593
S04096360_20120920,14.482309
S04070290_20120921,14.012785
S04082090_20120924,14.933781
S04061300_20120925,12.534245
S04001940_20120925,13.51489
S06179500_20120925,13.816028
S06176950_20120926,18.246584
S04128230_20120926,15.194622
S03178835_20120926,15.706157
S04057740_20120928,13.516255
S04158900_20121001,15.119584
S04159900_20121001,15.290987
S03177400_20121003,15.701114
S05131200_20121004,12.916373
S04078100_20121005,16.47846
S04002300_20121008,12.30686
S04014096_20121009,12.690862
S05013900_20121009,15.493208
S04403004_20121011,12.001705
S04428002_20121011,16.61421
S06181210_20121012,17.799297
S04016555_20121015,12.001442
S04015390_20121016,12.283907
S05204000_20121016,16.434448
S04027950_20121023,14.409689
S04014050_20121024,13.1688
S04016500_20121025,12.059901
S04002945_20121031,16.90906
S04003010_20121115,16.650179
S04003160_20121115,16.631058
S04060995_20121116,13.142594
S04150970_20130110,11.520348
S06135600_20130219,19.82457
S06135350_20130307,19.677433
S06150795_20130314,19.900728
S03128837_20130425,15.821219
S05024250_20130514,15.57364
S06222390_20130606,14.575305
S04199078_20130611,14.690062
S04194665_20130612,15.50138
S04059200_20130613,13.229901
S06120000_20130614,17.17872
S06094150_20130617,14.406408
S04160300_20130617,13.717714
S03013930_20130617,14.621032
S03132054_20130618,14.210456
S06148850_20130618,16.558784
S06215850_20130618,19.77116
S06215790_20130618,19.853188
S06580890_20130618,16.284874
S06168250_20130619,11.532375
S04143000_20130619,12.420697
S04143150_20130619,12.040975
S03012310_20130619,16.206572
S04214295_20130620,13.515138
S03254770_20130621,11.844457
S06180550_20130621,15.580342
S03032675_20130624,16.030567
S06131550_20130624,13.012936
S06126600_20130624,14.594155
S06077000_20130625,16.334513
S06008000_20130625,17.129025
S04016900_20130625,15.699507
S04010350_20130625,16.610832
S04060800_20130625,12.186293
S06428800_20130625,17.081818
S03231740_20130625,15.604881
S04465003_20130625,15.498886
S04009250_20130625,15.061889
S04066730_20130626,16.10557
S04066975_20130626,15.615138
S06300005_20130626,17.015625
S03037650_20130626,16.098879
S06178056_20130626,14.600695
S04003700_20130626,15.149171
S04087300_20130626,14.838839
S03109935_20130626,14.217269
S06217470_20130627,19.080006
S03093900_20130627,17.575996
S04028450_20130627,17.701656
S03094700_20130627,18.372705
S04131300_20130627,13.011181
S06005400_20130627,15.010964
S04058250_20130627,13.228501
S06106250_20130627,15.690406
S04040300_20130627,13.215747
S04175100_20130627,13.106745
S04175450_20130627,13.095481
S04130500_20130628,13.228896
S04044600_20130628,13.6869545
S04112200_20130701,14.890691
S04079480_20130701,16.141863
S04160250_20130701,13.582229
S03144325_20130701,15.494957
S05053060_20130701,17.194641
S05068850_20130702,18.9857
S03149104_20130702,15.094773
S06580274_20130702,18.366688
S05071300_20130702,17.239729
S04636007_20130702,13.4224825
S04119160_20130702,14.324164
S03165200_20130702,15.303058
S03053710_20130702,15.00424
S05055555_20130702,19.34886
S04113100_20130702,13.921318
S05057150_20130702,19.450872
S05055150_20130702,19.60372
S06455950_20130702,15.172327
S05068475_20130702,18.671888
S06455640_20130703,16.379196
S05231650_20130703,12.83979
S04196655_20130703,14.219971
S05125510_20130703,14.539804
S05068367_20130703,19.285784
S05068369_20130703,19.304487
S05064750_20130704,15.692052
S05170800_20130704,17.814837
S03134000_20130704,14.92795
S03168035_20130704,14.497826
S06456620_20130704,14.896315
S05010850_20130704,15.204483
S04075883_20130704,17.9155
S03138390_20130704,14.895588
S05145440_20130704,18.119053
S03136840_20130705,14.543631
S05091090_20130708,15.756241
S02115775_20130708,14.996832
S04733000_20130708,12.303195
S03189168_20130708,13.727385
S03156350_20130708,15.184119
S04099550_20130709,13.332412
S04415011_20130709,16.928965
S04415010_20130709,16.913397
S05148200_20130709,19.472305
S03024294_20130709,16.53299
S06830800_20130709,16.009092
S03032731_20130709,16.204502
S04417004_20130709,12.992016
S03066000_20130709,15.687859
S05077000_20130709,16.666399
S02115625_20130710,14.227526
S05111000_20130710,16.598166
S05111360_20130710,16.284584
S04153010_20130710,11.584771
S05061950_20130710,17.913815
S05064000_20130710,15.0101385
S05075650_20130710,15.552442
S04014900_20130710,12.28252
S03233740_20130710,15.020335
S03078110_20130711,14.285239
S02107900_20130711,18.774307
S05054030_20130711,18.33965
S04074647_20130711,14.197204
S05053960_20130711,17.784136
S04097000_20130711,14.213604
S04097050_20130711,14.496786
S04097200_20130711,13.593261
S06178010_20130711,16.316685
S05145750_20130711,17.493378
S05148700_20130711,18.570322
S03233700_20130711,15.1098585
S04117450_20130711,14.516702
S02072700_20130711,11.719696
S06051550_20130711,13.221811
S03146890_20130711,13.986955
S05051120_20130712,15.976542
S06192985_20130713,12.695186
S05007935_20130715,15.81702
S05009000_20130715,15.223637
S03134800_20130715,15.002526
S04152500_20130715,11.701284
S04106800_20130715,14.321634
S05015000_20130716,15.530722
S04052520_20130716,11.512163
S04196095_20130716,15.087548
S05014100_20130716,15.619335
S05018000_20130716,15.806633
S05018150_20130716,15.789598
S03154470_20130716,15.011348
S05018800_20130716,16.132158
S02067000_20130716,13.000535
S05105800_20130716,14.416684
S05229140_20130716,13.238973
S05106760_20130716,15.688792
S04051650_20130717,13.513115
S04134900_20130717,12.565817
S04134890_20130717,12.833906
S04671001_20130717,12.316542
S04672001_20130717,12.462342
S04041675_20130717,14.316366
S05004000_20130717,16.112894
S05002500_20130717,15.173625
S05010950_20130717,15.22333
S05114800_20130717,14.665783
S05228280_20130717,14.081076
S03171880_20130717,14.207592
S04141295_20130717,12.713301
S03128640_20130718,15.276834
S04105680_20130718,13.829572
S03132000_20130718,14.551777
S04052265_20130718,11.326387
S04012180_20130718,13.282972
S04011700_20130718,14.459741
S05080850_20130719,15.009969
S04615008_20130719,14.296826
S04195420_20130719,15.983266
S04068927_20130719,14.616665
S05125910_20130722,13.920369
S03132615_20130722,14.098686
S05125990_20130722,14.001728
S04214495_20130722,13.410654
S06001250_20130722,14.702177
S05125950_20130722,14.0214405
S03194540_20130722,14.832107
S04173200_20130722,14.921596
S04107500_20130722,14.422923
S03242800_20130722,13.0988
S06202860_20130722,15.128278
S03002310_20130722,17.3673
S02018000_20130723,14.085782
S04208350_20130723,12.480286
S04132800_20130723,12.715482
S06000980_20130723,14.378409
S02043600_20130723,13.121968
S04108900_20130723,14.088983
S06416910_20130724,15.685274
S05120013_20130724,15.225627
S06001480_20130724,14.307875
S04016800_20130724,15.800511
S03276988_20130724,15.411251
S05120095_20130724,14.300236
S04172570_20130724,13.318842
S06123500_20130724,14.829982
S03276786_20130725,16.015308
S04172060_20130725,13.417428
S03002100_20130725,18.537384
S04161500_20130725,12.3052845
S06116620_20130725,19.815039
S04205605_20130726,12.317922
S03264375_20130729,14.185969
S06404800_20130729,15.387118
S05068030_20130729,18.520348
S05131200_20130729,13.013567
S04092500_20130729,14.401549
S04070500_20130730,14.19426
S05022000_20130730,15.606571
S04184195_20130730,17.641382
S05021650_20130730,16.697897
S03039000_20130730,14.510935
S03128745_20130731,15.167554
S05053000_20130731,16.406738
S05119902_20130731,13.594215
S05052000_20130731,16.077059
S04184950_20130731,17.364035
S05039200_20130731,16.122398
S04059350_20130731,13.108921
S05031380_20130801,15.913985
S05029960_20130802,16.378504
S05087400_20130802,15.703639
S05192008_20130805,17.77567
S05097750_20130805,15.334459
S04116400_20130805,14.717908
S03125000_20130806,13.829562
S05125540_20130806,14.501192
S04174770_20130806,13.007348
S03255920_20130806,12.094555
S04067400_20130806,15.209248
S04076100_20130806,18.909588
S04179690_20130806,15.683193
S06175540_20130806,18.719278
S04086550_20130806,18.629503
S04130000_20130807,12.827164
S03200070_20130807,14.626712
S04115525_20130807,14.820162
S03179000_20130807,14.999476
S05027010_20130807,13.934187
S04179678_20130807,15.31513
S05025835_20130807,13.920225
S04179350_20130808,16.47838
S05192320_20130808,18.055624
S04073500_20130808,14.71207
S05192315_20130808,17.869741
S06300073_20130808,17.404854
S05046700_20130808,14.715756
S06462950_20130808,17.182156
S06173460_20130808,16.97763
S05049000_20130809,15.496164
S06177000_20130809,14.892513
S04207000_20130812,12.983575
S04206300_20130812,13.233637
S05222980_20130813,13.680891
S05197220_20130813,14.628258
S06209970_20130813,13.293474
S04209995_20130813,12.635963
S04211950_20130813,12.428854
S03269000_20130814,12.755514
S05207150_20130814,15.08853
S05197100_20130814,14.999728
S06212500_20130815,19.018938
S03006272_20130819,18.65966
S05228000_20130819,14.435861
S06146500_20130819,18.998383
S06159550_20130819,17.890224
S04051600_20130820,13.017071
S05234025_20130820,14.787798
S04070350_20130820,13.821802
S04092800_20130820,14.7301445
S04166850_20130820,14.58967
S05125860_20130820,16.017242
S02045050_20130821,13.1022215
S02045000_20130821,13.116496
S04053800_20130821,14.607496
S02032000_20130821,14.701742
S04000948_20130821,15.806896
S05230200_20130821,12.505414
S04025040_20130821,16.12158
S02029160_20130821,15.580811
S02028000_20130821,15.167062
S04025100_20130821,14.139177
S02041650_20130822,13.237582
S05231900_20130822,13.123505
S03160000_20130822,16.43276
S04148587_20130822,11.900886
S03149906_20130822,15.311798
S03012100_20130822,16.189484
S04055810_20130822,14.906119
S03012450_20130822,15.941564
S03112565_20130822,15.295685
S03128270_20130822,15.801969
S03090470_20130826,16.826038
S04204000_20130826,12.4171505
S04168210_20130826,13.236333
S06189500_20130826,14.403539
S05074000_20130826,13.281137
S05134550_20130826,15.087836
S05165760_20130826,15.88597
S05165000_20130826,15.698466
S03088800_20130826,17.098934
S03174712_20130827,14.227284
S03174795_20130827,14.219346
S03018675_20130827,16.15346
S05175800_20130827,16.290695
S06190070_20130827,12.014347
S04046800_20130827,15.494379
S04050000_20130827,12.380917
S05025800_20130827,13.53118
S05073100_20130827,12.791439
S03086100_20130827,16.80264
S03095000_20130827,18.284306
S05102030_20130828,17.11016
S05173260_20130828,19.82693
S04172578_20130828,13.015665
S05140065_20130828,18.186111
S05077700_20130828,15.022132
S03236690_20130828,14.137585
S05096410_20130828,17.616993
S05173400_20130828,19.528013
S03094660_20130828,18.416195
S06580362_20130829,18.73492
S04072000_20130829,14.194887
S04003645_20130830,16.019812
S06183900_20130902,14.926813
S06182460_20130902,17.817204
S05150000_20130902,18.987047
S04146000_20130902,12.223322
S03056105_20130902,15.921185
S03014130_20130902,18.976784
S06035500_20130903,14.530133
S03085730_20130903,15.7162695
S03105790_20130903,15.618
S03103370_20130904,17.152641
S04026950_20130904,17.594604
S05078900_20130904,15.102085
S06180500_20130904,13.617627
S05095100_20130905,15.124403
S05095110_20130905,14.611203
S06027000_20130905,15.134911
S05077950_20130905,15.597596
S03041247_20130905,15.41824
S04077500_20130910,17.315033
S03149900_20130910,15.31787
S05183970_20130910,19.818499
S03157485_20130910,16.103476
S05169000_20130911,18.076275
S05180820_20130911,19.798512
S05180550_20130911,19.616777
S04089450_20130911,15.118489
S05121000_20130911,15.312988
S03128190_20130912,15.867585
S05120000_20130912,13.493573
S05129070_20130912,13.321687
S04057700_20130917,13.304461
S03219000_20130918,15.117516
S04402002_20130918,12.743023
S03116600_20130918,15.417019
S05199100_20130918,17.280373
S05210000_20130918,15.526604
S03133670_20130919,14.317145
S05200050_20130919,19.202858
S05200115_20130919,19.216621
S05201060_20130919,17.164362
S04027380_20130919,16.620539
S04108800_20130920,14.221656
S05217150_20130921,17.730543
S05125500_20130923,14.526873
S05068660_20130923,17.093435
S05235850_20130924,17.487764
S05091450_20130924,16.00748
S03014907_20130925,18.084099
S03182446_20130927,14.200792
S05234005_20130927,14.112259
S04101700_20130930,14.729226
S04096665_20131004,14.431159
S04136400_20131004,12.133691
S03129053_20131008,14.175197
S03133040_20131008,14.230513
S04401000_20131010,15.127137
S04402000_20131011,12.731064
S04027670_20131017,16.31614
S04082540_20131022,14.792326
S05158700_20131022,12.607496
S05155230_20131023,15.123392
S05155800_20131023,14.918199
S05155300_20131023,15.602958
S05157680_20131024,15.554832
S05157800_20131024,15.317955
S05225080_20131024,15.718617
S05163290_20131024,14.011935
S05157645_20131024,15.314339
S05163800_20131024,14.510566
S04003160_20131025,16.713158
S05158150_20131025,13.211302
S06133560_20140210,19.860073
S06135600_20140210,19.866364
S06150795_20140212,19.886229
S06035450_20140422,14.002267
S03056030_20140507,15.233161
S04076420_20140512,17.67204
S06190111_20140515,14.381961
S03153363_20140516,14.603673
S03277420_20140520,13.390015
S03133435_20140520,14.230505
S06053000_20140521,13.597912
S06168200_20140521,11.613129
S06095000_20140521,13.722325
S04167750_20140522,13.227118
S04371007_20140522,13.295327
S06177500_20140523,14.402815
S06177988_20140523,13.523308
S04111000_20140526,15.59511
S04164758_20140602,14.112431
S04205500_20140602,13.016519
S04167815_20140603,14.407839
S03113895_20140603,14.410391
S04423000_20140604,16.211323
S06001180_20140604,15.0025625
S06175000_20140604,12.899609
S05142520_20140604,15.732808
S05144520_20140605,15.629999
S05143990_20140605,15.331594
S06041665_20140605,15.175309
S06179200_20140605,13.40862
S06190700_20140606,12.656226
S04407009_20140609,12.765698
S05047720_20140610,16.133245
S05048210_20140610,15.717007
S04000300_20140610,18.358786
S04150970_20140610,11.725094
S04011700_20140610,14.047627
S04215520_20140610,12.525831
S04026420_20140610,18.3721
S04208350_20140610,12.129352
S06456450_20140611,14.995601
S06017000_20140611,15.718359
S06006220_20140611,15.506842
S05030700_20140611,15.390154
S04078050_20140611,16.506481
S04205620_20140611,12.430984
S04153200_20140611,12.425702
S04206300_20140611,13.09072
S03117302_20140611,14.980486
S05176100_20140611,18.429493
S04123760_20140612,14.233219
S03117905_20140612,14.636607
S05046000_20140612,14.617186
S05061100_20140612,16.097582
S05060000_20140612,17.615028
S04166095_20140612,13.397016
S05027010_20140612,14.094805
S04057200_20140613,16.107033
S06035690_20140616,12.902262
S05191200_20140616,18.397926
S05053100_20140616,16.327644
S05125255_20140616,14.765429
S05053920_20140616,16.692537
S04098950_20140616,12.726604
S04160260_20140616,13.003199
S05042050_20140616,16.51751
S05042080_20140616,16.705103
S05134350_20140616,14.620436
S05055900_20140616,16.083073
S05125410_20140616,14.925994
S05129000_20140617,13.698313
S05044300_20140617,16.326807
S05055940_20140617,16.922188
S05042085_20140617,16.894646
S06129950_20140617,15.800053
S05042072_20140617,16.42333
S05068367_20140617,19.409325
S05068020_20140617,18.821957
S05068270_20140617,18.803318
S05012550_20140617,15.817429
S05055000_20140618,18.410748
S04194665_20140618,15.405811
S05053975_20140618,17.652483
S06128860_20140618,15.894487
S06580075_20140618,14.1911335
S05068420_20140618,18.70752
S05068470_20140618,18.781054
S05119902_20140618,14.023829
S05055150_20140618,19.786568
S05055550_20140618,19.468391
S05115000_20140618,15.115324
S05054600_20140618,18.17548
S04021000_20140618,12.344181
S05118710_20140618,15.097613
S05119030_20140618,14.221798
S05055105_20140618,18.499193
S06053500_20140619,14.511466
S05106000_20140619,14.926844
S05066000_20140619,17.142841
S04015400_20140619,12.607135
S05114490_20140619,14.5175295
S05064000_20140619,15.291199
S04201185_20140619,12.517075
S05111620_20140619,14.403366
S03085651_20140619,15.987441
S05077995_20140620,16.09545
S05077970_20140620,15.789852
S03033050_20140620,17.130713
S03033038_20140620,16.916243
S04032100_20140623,12.182123
S05118900_20140623,14.00833
S04039160_20140623,12.865467
S04125450_20140623,12.71521
S06161400_20140623,17.721863
S05024994_20140623,15.713738
S05072140_20140623,15.316799
S03012310_20140623,16.295546
S06008000_20140623,17.300203
S05000250_20140624,15.533128
S05117530_20140624,15.504063
S05135100_20140624,16.500767
S04068970_20140624,13.992821
S06440370_20140624,16.486277
S05117110_20140624,14.713339
S04052590_20140624,11.916665
S04196449_20140624,14.308247
S05001600_20140624,16.020897
S04022150_20140624,17.709295
S05018950_20140625,15.905276
S04195790_20140625,16.59178
S05111602_20140625,14.415109
S05107000_20140625,13.932511
S05111500_20140625,13.810908
S04190550_20140625,16.686598
S05005950_20140625,14.407946
S06464800_20140626,16.432245
S05141780_20140626,14.913742
S05142150_20140626,13.873141
S06464775_20140626,17.002426
S05141800_20140626,15.430967
S05024300_20140626,16.039412
S05142120_20140626,13.858533
S05142900_20140627,16.33978
S05086280_20140630,15.7105465
S05039000_20140630,15.507021
S05192200_20140630,16.401234
S05040100_20140630,15.896358
S04058400_20140701,13.509598
S06413240_20140701,14.405382
S05031850_20140701,15.318312
S05033515_20140701,16.031101
S05033520_20140701,16.20642
S04058500_20140701,13.710592
S05103000_20140701,17.669514
S04122300_20140701,14.508006
S06153900_20140701,19.428993
S03020650_20140702,16.775057
S05021100_20140702,15.400665
S05022080_20140702,15.693163
S05022100_20140702,15.693985
S04068440_20140702,14.282193
S06045000_20140702,14.04952
S06003500_20140702,14.36533
S04023000_20140702,12.634279
S03241170_20140702,14.142855
S03156000_20140703,14.511201
S03044170_20140703,16.024067
S05088450_20140703,16.915659
S05081000_20140703,13.591293
S05088400_20140703,16.822607
S06084360_20140703,19.20192
S04068550_20140703,14.97226
S03133000_20140704,14.221212
S06131900_20140704,12.494484
S04022150_20140704,17.713783
S05080700_20140704,14.677882
S06166990_20140707,18.258034
S04208590_20140707,12.300166
S03024245_20140707,16.820358
S03108647_20140707,14.616533
S05011400_20140707,15.702779
S04212200_20140708,12.218719
S05007100_20140708,15.12478
S04051900_20140708,12.6183195
S04633009_20140708,13.608576
S03003790_20140708,17.147429
S04050100_20140709,13.029355
S05015100_20140709,15.991603
S04146600_20140709,12.827412
S03047445_20140710,15.50614
S03151800_20140710,15.016656
S04150850_20140711,11.797297
S05154450_20140715,13.290549
S05153000_20140715,13.223168
S05223210_20140715,14.127787
S02051000_20140715,15.839663
S05092000_20140715,16.692797
S06179490_20140715,17.686512
S05153945_20140716,15.009952
S02056200_20140716,12.093729
S06209970_20140716,12.595043
S05168000_20140716,18.162506
S05167010_20140716,17.079014
S03213185_20140716,15.418869
S05151990_20140716,13.518277
S04082720_20140716,14.189106
S03252500_20140716,11.9368305
S04022050_20140717,12.897586
S05158200_20140717,14.601443
S05158160_20140717,13.605852
S04604004_20140717,14.699137
S04606002_20140717,14.605181
S02066000_20140717,13.761426
S02064770_20140717,14.540132
S05173180_20140717,19.727968
S06053940_20140717,13.922212
S05173450_20140717,19.41062
S02070000_20140717,12.298183
S05162520_20140717,14.790454
S05044300_20140717,16.323725
S06052435_20140717,13.622357
S03033306_20140717,17.11854
S04417000_20140718,13.476293
S05197220_20140718,15.236898
S04158990_20140718,14.710898
S04174760_20140721,12.900278
S04174770_20140721,12.72586
S03095000_20140722,17.989935
S05180700_20140722,19.823364
S04173100_20140722,14.604007
S05173270_20140722,19.817123
S02107900_20140722,18.475525
S05149520_20140722,19.487364
S05091725_20140722,15.918474
S03099445_20140723,16.893532
S04009000_20140723,11.048973
S04171450_20140723,13.225315
S03007383_20140723,16.630713
S03088255_20140723,17.990494
S04009350_20140723,12.2666855
S04524002_20140723,15.026615
S03097552_20140724,15.492455
S05148200_20140724,19.292862
S05148080_20140724,19.5001
S03095300_20140724,17.08085
S02078000_20140724,12.643011
S05096060_20140724,16.218487
S05077370_20140724,16.79964
S05165000_20140724,15.956808
S05165250_20140724,16.006361
S05165760_20140724,15.878679
S05077600_20140725,18.07538
S03082758_20140728,13.105813
S06175500_20140728,18.30531
S03190870_20140729,14.12502
S05183710_20140729,19.843624
S03137570_20140729,14.126426
S03140400_20140729,14.620612
S04114100_20140729,15.602813
S04600012_20140730,14.705921
S04217400_20140730,15.399632
S06175540_20140730,18.738285
S05145200_20140730,17.002462
S03021000_20140730,15.816401
S03235690_20140730,13.832738
S04195300_20140731,16.728207
S03191700_20140731,14.897035
S05234017_20140731,14.297755
S03233980_20140731,15.003834
S04082390_20140801,14.914229
S05230600_20140801,14.529757
S04054000_20140804,15.013484
S04411005_20140804,12.012465
S03032000_20140804,14.718532
S04019350_20140805,11.757755
S04179500_20140805,15.464112
S04028400_20140805,18.18217
S05099170_20140805,17.908407
S03247405_20140805,13.484279
S03057720_20140805,14.09317
S03189300_20140806,13.593186
S04139100_20140806,12.1021185
S04061400_20140806,12.409944
S03118000_20140806,14.63034
S04063525_20140806,13.528033
S04215600_20140807,12.699759
S04146670_20140807,13.531009
S04215500_20140807,13.11133
S04024515_20140808,13.431265
S03027000_20140811,15.898079
S04107500_20140812,14.400965
S03000100_20140812,18.098606
S03254870_20140812,12.176733
S03167000_20140812,14.826116
S06170180_20140813,17.707054
S06178010_20140813,16.10635
S05140000_20140818,18.59843
S05227240_20140818,14.317219
S05229100_20140818,13.812176
S04003200_20140819,16.402632
S03163000_20140819,14.899496
S03271820_20140819,12.533398
S05229140_20140819,13.740178
S03165020_20140819,15.317773
S05126150_20140819,14.427359
S03079850_20140819,14.3194475
S03036710_20140820,15.618391
S03233795_20140820,15.00102
S05172900_20140820,19.734386
S05197500_20140820,15.2082615
S04077200_20140820,17.251621
S05219900_20140821,12.312953
S04067350_20140821,14.712918
S05151150_20140821,19.672504
S05150900_20140821,19.766035
S03036496_20140821,15.307968
S03174712_20140821,14.099593
S05151100_20140822,19.774279
S05055600_20140825,19.765278
S04637001_20140825,13.029514
S04109605_20140825,14.127883
S05057150_20140825,19.467644
S03138800_20140826,14.797048
S04041675_20140826,14.030264
S04015160_20140826,12.115656
S05096100_20140826,16.493683
S06178500_20140826,13.493193
S05068850_20140826,19.08919
S04015100_20140826,13.930695
S04146500_20140826,12.301601
S05069350_20140826,18.317669
S05068760_20140827,17.608017
S05069250_20140827,17.600555
S05068700_20140827,18.110569
S04023520_20140827,13.514311
S04016980_20140827,15.611129
S05126050_20140827,13.906636
S06179155_20140828,17.276493
S05097900_20140829,16.100414
S06710010_20140901,19.706762
S05101200_20140902,17.943459
S04067210_20140902,15.508112
S06063450_20140902,19.821854
S04457000_20140902,13.721086
S04134010_20140903,13.723698
S04102330_20140904,14.1147785
S04159100_20140904,14.714919
S04133550_20140904,14.1239805
S04087700_20140905,15.80238
S04134800_20140905,12.907427
S04142300_20140905,12.30124
S04134895_20140905,12.42894
S03171085_20140908,13.722847
S04029625_20140908,14.832335
S05218630_20140909,19.809196
S05216140_20140909,16.909718
S04182000_20140909,17.380947
S04153500_20140909,12.629815
S05214000_20140910,16.615854
S06830152_20140910,17.190117
S05209500_20140910,16.00546
S05202000_20140910,15.0101
S04119300_20140910,14.631425
S04017000_20140910,13.907348
S04184950_20140911,17.085232
S03202250_20140911,15.201249
S04416008_20140911,12.845764
S04017620_20140911,11.950451
S04017595_20140911,11.825944
S04023135_20140912,12.567405
